data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-06-01 06:52:13,AL,2701407,CAMPO ALEGRE,38594/2016,2016-12-16,CONVENIO,841912,2016,2016-12-30,Em execução,SIM,2029 - Desenvolvimento Regional e Territorial,,17241951.43,15000000.0,1143108.54,15000000.0,15000000.0,,,1098842.89,32116.8,1270904.74,15032116.8,ENGENHARIA DE MATERIAIS LTDA,41157967000169,2025.0,Pavimentação de Vias,,Obras,849822.98,1.0,14408414.86,,,,108.75872304859723,7813.837420840893,1.3023062368068155
2026-06-01 06:52:13,PA,1508126,ULIANÓPOLIS,40250/2016,2016-12-28,CONVENIO,842041,2016,2016-12-30,Prestação de Contas em Análise,SIM,2029 - Desenvolvimento Regional e Territorial,,1100000.0,1097800.0,2200.0,1097800.0,1066478.71,7364.93,14.76,,2200.0,0.0,,HIDROGEL  MAQUINAS  EIRELI,24797237000103,2017.0,Pavimentação de Vias,,Obras,881162.53,1.0,1038045.61,,,,97.08365950681366,9076.321746381605,1.5127202910636008
2026-06-01 06:52:13,PA,1508126,ULIANÓPOLIS,40250/2016,2016-12-28,CONVENIO,842041,2016,2016-12-30,Prestação de Contas em Análise,SIM,2029 - Desenvolvimento Regional e Territorial,,1100000.0,1097800.0,2200.0,1097800.0,1066478.71,7364.93,14.76,,2200.0,0.0,,HIDROGEL  MAQUINAS  EIRELI,24797237000103,2018.0,Pavimentação de Vias,,Obras,144224.35,1.0,1038045.61,,,,97.08365950681366,1485.5677127609497,0.24759461879349162
2026-06-01 06:52:13,PA,1508126,ULIANÓPOLIS,40250/2016,2016-12-28,CONVENIO,842041,2016,2016-12-30,Prestação de Contas em Análise,SIM,2029 - Desenvolvimento Regional e Territorial,,1100000.0,1097800.0,2200.0,1097800.0,1066478.71,7364.93,14.76,,2200.0,0.0,,HIDROGEL  MAQUINAS  EIRELI,24797237000103,2019.0,Pavimentação de Vias,,Obras,12658.73,1.0,1038045.61,,,,88.66005494099959,142.77827831737727,0.023796379719562877
2026-06-01 06:52:13,BA,2925501,PRADO,37139/2016,2016-12-06,CONVENIO,842545,2016,2016-12-30,Prestação de Contas Concluída,NÃO,2029 - Desenvolvimento Regional e Territorial,,1481971.26,1138860.0,343111.26,227772.0,1138860.0,23394.49,7048.2,,343534.28,0.0,1140000.0,ARABELA CONSTRUCOES LTDA,18713226000103,2020.0,Ponte - Obras,,Obras,1106923.16,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,BA,2925501,PRADO,37139/2016,2016-12-06,CONVENIO,842545,2016,2016-12-30,Prestação de Contas Concluída,NÃO,2029 - Desenvolvimento Regional e Territorial,,1481971.26,1138860.0,343111.26,227772.0,1138860.0,23394.49,7048.2,,343534.28,0.0,1140000.0,ARABELA CONSTRUCOES LTDA,18713226000103,2022.0,Ponte - Obras,,Obras,142389.77,1.0,,,,,95.30147581616407,,
2026-06-01 06:52:13,BA,2925501,PRADO,37139/2016,2016-12-06,CONVENIO,842545,2016,2016-12-30,Prestação de Contas Concluída,NÃO,2029 - Desenvolvimento Regional e Territorial,,1481971.26,1138860.0,343111.26,227772.0,1138860.0,23394.49,7048.2,,343534.28,0.0,1140000.0,ARABELA CONSTRUCOES LTDA,18713226000103,2023.0,Ponte - Obras,,Obras,117975.34,1.0,,,,,102.66688790504051,,
2026-06-01 06:52:13,PR,4105409,CHOPINZINHO,40811/2016,2016-12-30,CONVENIO,842595,2016,2016-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,502500.0,500000.0,2500.0,500000.0,500000.0,62887.18,314.44,,2500.0,0.0,,AGRITEC BUSINESS MAQ RODOVIARIAS LTDA,11192944000124,2019.0,Máquinas e equipamentos diversos,,Outros,448000.0,0.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,GO,5208707,GOIÂNIA,72783/2017,2017-07-05,CONVENIO,848611,2017,2017-11-13,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,2007788.02,2000000.0,4008.02,2000000.0,1886220.0,498.74,1.0,3780.0,,0.0,,CIBER EQUIPAMENTOS RODOVIARIOS LTDA,92678093000126,2019.0,Usina de asfalto,,Equipamentos,1792852.11,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,PR,4103602,CAMBARÁ,55888/2017,2017-06-05,CONVENIO,848755,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,620000.0,500000.0,120000.0,437822.58,437822.58,211.02,50.65,,105077.43,0.0,,TERESA COLOMBO EQUIPAMENTOS RODOVIARIOS LTDA,10272279000116,2019.0,Rolo compactador,,Equipamentos,179040.01,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,PR,4103602,CAMBARÁ,55888/2017,2017-06-05,CONVENIO,848755,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,620000.0,500000.0,120000.0,437822.58,437822.58,211.02,50.65,,105077.43,0.0,,YAMADIESEL COMERCIO DE MAQUINAS LTDA,22087311000172,2019.0,Escavadeira Hidráulica,,Equipamentos,258782.58,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,PR,4102604,BARRACÃO,58541/2017,2017-06-09,CONVENIO,848759,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,326500.0,300000.0,26500.0,300000.0,300000.0,1046.36,92.43,,26500.0,0.0,312000.0,VENEZA EQUIPAMENTOS SUL COMERCIO LTDA,29644666000164,2020.0,Escavadeira Hidráulica,,Equipamentos,326500.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,PR,4105706,CLEVELÂNDIA,57950/2017,2017-06-08,CONVENIO,848782,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,332550.0,297805.97,34744.03,297805.97,297805.97,1006.99,117.48,,35000.0,0.0,335000.0,BRL INDUSTRIA DE EQUIPAMENTOS RODOVIARIOS E AGRICOLAS LTDA,27438098000110,2019.0,Carreta agrícola,,Equipamentos,12850.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,PR,4105706,CLEVELÂNDIA,57950/2017,2017-06-08,CONVENIO,848782,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,332550.0,297805.97,34744.03,297805.97,297805.97,1006.99,117.48,,35000.0,0.0,335000.0,J MALUCELLI EQUIPAMENTOS S/A,95424321000120,2019.0,Retroescavadeira,,Equipamentos,229900.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,PR,4105706,CLEVELÂNDIA,57950/2017,2017-06-08,CONVENIO,848782,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,332550.0,297805.97,34744.03,297805.97,297805.97,1006.99,117.48,,35000.0,0.0,335000.0,TERRA VIVA COMERCIO E REPRESENTACOES LTDA,17542364000104,2019.0,Colhedora,,Equipamentos,89800.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,MS,5003900,FIGUEIRÃO,72972/2017,2017-07-07,CONVENIO,848795,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,355000.0,350000.0,5000.0,350000.0,350000.0,216.45,3.09,,5000.0,0.0,,"DIMAQ CAMPOTRAT MAQUINAS, EQUIPAMENTOS, VEICULOS E CAMINHOES LTDA",05114082000119,2019.0,Escavadeira Hidráulica,,Equipamentos,355000.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,MG,3147303,PARAISÓPOLIS,72843/2017,2017-07-06,CONVENIO,848796,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,568000.0,450000.0,118000.0,450000.0,450000.0,1618.07,424.29,,118000.0,0.0,514167.0,DEVA VEICULOS LTDA,23762552000302,2020.0,Caminhão Basculante e Prancha,,Equipamentos,268000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MG,3147303,PARAISÓPOLIS,72843/2017,2017-07-06,CONVENIO,848796,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,568000.0,450000.0,118000.0,450000.0,450000.0,1618.07,424.29,,118000.0,0.0,514167.0,TRACTORBEL EQUIPAMENTOS LTDA,22873238000164,2020.0,Rolo compactador,,Equipamentos,300000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,PR,4113205,LAPA,55628/2017,2017-06-05,CONVENIO,848810,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,505000.0,500000.0,5000.0,500000.0,499801.98,1852.89,18.53,,5000.0,0.0,,YAMADIESEL COMERCIO DE MAQUINAS LTDA,22087311000172,2019.0,Motoniveladora,,Equipamentos,504800.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,RS,4308052,FAXINALZINHO,72730/2017,2017-07-05,CONVENIO,848812,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,353500.0,350000.0,3500.0,350000.0,350000.0,33.46,,,7000.0,0.0,,AZUS INDUSTRIA E COMERCIO DE MAQUINAS LTDA,20724304000109,2020.0,Pá Carregadeira,Produção e Processamento de Laticínios,Equipamentos,353500.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MG,3108909,BRAZÓPOLIS,72615/2017,2017-07-04,CONVENIO,848816,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,447500.0,400000.0,47500.0,400000.0,385717.85,2247.55,266.89,,47500.0,0.0,,BAMAQ SA BANDEIRANTES MAQUINAS E EQUIPAMENTOS,18209965000154,2020.0,Retroescavadeira,,Equipamentos,210000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MG,3108909,BRAZÓPOLIS,72615/2017,2017-07-04,CONVENIO,848816,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,447500.0,400000.0,47500.0,400000.0,385717.85,2247.55,266.89,,47500.0,0.0,,DEVA VEICULOS LTDA,23762552000302,2020.0,Caminhão Basculante e Prancha,,Equipamentos,221500.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,RS,4310900,JACUTINGA,72513/2017,2017-07-03,CONVENIO,848818,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,365000.0,350000.0,15000.0,350000.0,349049.1,4697.97,201.34,,15901.8,0.0,,AZUS INDUSTRIA E COMERCIO DE MAQUINAS LTDA,20724304000109,2019.0,Pá Carregadeira,,Equipamentos,364000.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,RS,4315909,RODEIO BONITO,72529/2017,2017-07-03,CONVENIO,848823,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,909376.21,600000.0,309376.21,600000.0,600000.0,928.53,478.78,,309376.21,0.0,790000.0,AZUS INDUSTRIA E COMERCIO DE MAQUINAS LTDA,20724304000109,2020.0,Pá Carregadeira,,Equipamentos,548000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,RS,4315909,RODEIO BONITO,72529/2017,2017-07-03,CONVENIO,848823,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,909376.21,600000.0,309376.21,600000.0,600000.0,928.53,478.78,,309376.21,0.0,790000.0,HD CONSTRUCTION EQUIPMENT BRASIL - INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE CONSTRUCAO S.A.,13837846000122,2020.0,Pá Carregadeira,,Equipamentos,361376.21,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,RS,4323606,VISTA ALEGRE DO PRATA,72547/2017,2017-07-03,CONVENIO,848840,2017,2017-12-29,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,465000.0,400000.0,65000.0,400000.0,400000.0,1378.79,224.05,,65000.0,0.0,435000.0,AZUS INDUSTRIA E COMERCIO DE MAQUINAS LTDA,20724304000109,2019.0,Pá Carregadeira,,Equipamentos,465000.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,RS,4304101,CAMPOS BORGES,72504/2017,2017-07-03,CONVENIO,848845,2017,2017-12-29,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,325000.0,300000.0,25000.0,286317.23,286317.23,1655.56,137.96,,23859.77,0.0,,FORPASSO CAMINHOES LTDA,05928889000195,2019.0,Caminhão Basculante e Prancha,,Equipamentos,310177.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,RR,1400027,AMAJARI,72861/2017,2017-07-06,CONVENIO,848863,2017,2017-12-31,Prestação de Contas Comprovada em Análise,SIM,2029 - Desenvolvimento Regional e Territorial,,1002000.0,1000000.0,2000.0,998003.99,998003.99,7549.71,15.1,,2000.0,0.0,,A C GALVAO JUNIOR,22407661000179,2020.0,Carreta agrícola,,Equipamentos,131000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,RR,1400027,AMAJARI,72861/2017,2017-07-06,CONVENIO,848863,2017,2017-12-31,Prestação de Contas Comprovada em Análise,SIM,2029 - Desenvolvimento Regional e Territorial,,1002000.0,1000000.0,2000.0,998003.99,998003.99,7549.71,15.1,,2000.0,0.0,,A C GALVAO JUNIOR,22407661000179,2020.0,Trator agrícola,,Equipamentos,869000.0,10.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MG,3104452,ARICANDUVA,73703/2017,2017-07-13,CONVENIO,848906,2017,2017-12-29,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,150500.0,150000.0,500.0,150000.0,130265.78,218.21,0.73,,500.0,0.0,,IMPLEMENTOS BH - MAQUINAS AGRICOLAS LTDA,10449391000180,2019.0,Outros implementos agrícolas,,Equipamentos,17800.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,MG,3104452,ARICANDUVA,73703/2017,2017-07-13,CONVENIO,848906,2017,2017-12-29,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,150500.0,150000.0,500.0,150000.0,130265.78,218.21,0.73,,500.0,0.0,,SUPER SAFRA CONCESSIONARIA DE TRATORES LTDA,20604641000162,2019.0,Aradora e Arado,,Equipamentos,19900.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,MG,3104452,ARICANDUVA,73703/2017,2017-07-13,CONVENIO,848906,2017,2017-12-29,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,150500.0,150000.0,500.0,150000.0,130265.78,218.21,0.73,,500.0,0.0,,ASAP COMERCIO DE MAQUINAS E VEICULOS LTDA,20716823000125,2020.0,Trator agrícola,,Equipamentos,93000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,PA,1504802,MONTE ALEGRE,21374/2017,2017-03-23,CONTRATO DE REPASSE,848921,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,311000.0,310000.0,1000.0,310000.0,310000.0,7768.27,25.06,,1000.0,0.0,,SAND PROJETOS AMBIENTAIS E GEOLOGIA LTDA,34859603000165,2019.0,Sistema de abastecimento de água - Obras,,Obras,72399.1,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,PA,1504802,MONTE ALEGRE,21374/2017,2017-03-23,CONTRATO DE REPASSE,848921,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,311000.0,310000.0,1000.0,310000.0,310000.0,7768.27,25.06,,1000.0,0.0,,SAND PROJETOS AMBIENTAIS E GEOLOGIA LTDA,34859603000165,2020.0,Sistema de abastecimento de água - Obras,,Obras,225140.69,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,CE,2303600,CATARINA,15062/2017,2017-03-15,CONTRATO DE REPASSE,848923,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,585781.14,579000.0,6781.14,579000.0,579000.0,10679.93,,,6781.14,0.0,579580.0,NEWMAQ CONSTRUCOES LTDA,14551974000178,2020.0,"Obras de Infraestrutura Hídrica (Barragens, Barreiros e Irrigação)",,Obras,269340.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,CE,2303600,CATARINA,15062/2017,2017-03-15,CONTRATO DE REPASSE,848923,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,585781.14,579000.0,6781.14,579000.0,579000.0,10679.93,,,6781.14,0.0,579580.0,NEWMAQ CONSTRUCOES LTDA,14551974000178,2021.0,"Obras de Infraestrutura Hídrica (Barragens, Barreiros e Irrigação)",,Obras,292835.39,1.0,,,,,91.21071083916237,,
2026-06-01 06:52:13,PB,2500304,ALAGOA GRANDE,23128/2017,2017-03-24,CONTRATO DE REPASSE,848926,2017,2017-12-28,Prestação de Contas em Complementação,SIM,2084 - Recursos Hídricos,,440909.13,440109.13,800.0,440109.13,440109.13,346139.35,629.19,,800.0,0.0,500800.0,MJC CONSTRUCOES LTDA,07264280000194,2022.0,Sistema de abastecimento de água - Obras,,Obras,111726.72,1.0,,,,,95.30147581616407,,
2026-06-01 06:52:13,PB,2500304,ALAGOA GRANDE,23128/2017,2017-03-24,CONTRATO DE REPASSE,848926,2017,2017-12-28,Prestação de Contas em Complementação,SIM,2084 - Recursos Hídricos,,440909.13,440109.13,800.0,440109.13,440109.13,346139.35,629.19,,800.0,0.0,500800.0,MJC CONSTRUCOES LTDA,07264280000194,2024.0,Sistema de abastecimento de água - Obras,,Obras,80552.34,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,PE,2612455,SANTA CRUZ,18598/2017,2017-03-20,CONTRATO DE REPASSE,848927,2017,2017-12-30,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,250500.0,250000.0,500.0,250000.0,250000.0,8883.47,6.77,,500.0,0.0,,IMPERTEC CONSTRUCOES E SERVICOS LTDA,19854079000146,2020.0,"Obras de Infraestrutura Hídrica (Barragens, Barreiros e Irrigação)",,Obras,180712.78999999998,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,PE,2612455,SANTA CRUZ,18598/2017,2017-03-20,CONTRATO DE REPASSE,848927,2017,2017-12-30,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,250500.0,250000.0,500.0,250000.0,250000.0,8883.47,6.77,,500.0,0.0,,IMPERTEC CONSTRUCOES E SERVICOS LTDA,19854079000146,2021.0,"Obras de Infraestrutura Hídrica (Barragens, Barreiros e Irrigação)",,Obras,58799.37,1.0,,,,,91.21071083916237,,
2026-06-01 06:52:13,SE,2800308,ARACAJU,27326/2017,2017-03-28,CONTRATO DE REPASSE,848928,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,432070.0,391839.0,40231.0,391839.0,391839.0,435500.3,20636.96,,40231.0,0.0,,HIDROSOLO SERVICOS HIDROGEOLOGICOS E GEOLOGICOS LTDA,15609563000159,2022.0,Sistema de abastecimento de água - Obras,,Obras,53272.729999999996,1.0,,,,,95.30147581616407,,
2026-06-01 06:52:13,CE,2305506,IGUATU,24723/2017,2017-03-26,CONTRATO DE REPASSE,848932,2017,2017-12-29,Em execução,SIM,2084 - Recursos Hídricos,,3208103.26,3000000.0,208103.26,2400000.0,1800000.0,,,,72400.58,997835.19,3240000.0,JALES ENGENHARIA LTDA,01873572000148,2025.0,Sistema de abastecimento de água - Obras,,Obras,341207.82,1.0,,,,,108.75872304859723,,
2026-06-01 06:52:13,CE,2305506,IGUATU,24723/2017,2017-03-26,CONTRATO DE REPASSE,848932,2017,2017-12-29,Em execução,SIM,2084 - Recursos Hídricos,,3208103.26,3000000.0,208103.26,2400000.0,1800000.0,,,,72400.58,997835.19,3240000.0,JALES ENGENHARIA LTDA,01873572000148,2026.0,Sistema de abastecimento de água - Obras,,Obras,719509.9299999999,1.0,,,,,93.96848329001455,,
2026-06-01 06:52:13,SE,2801207,CANINDÉ DE SÃO FRANCISCO,26864/2017,2017-03-28,CONTRATO DE REPASSE,848936,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,257363.13,250000.0,7363.13,250000.0,250000.0,11093.26,,,7363.13,0.0,250300.0,MATRIX EMPREENDIMENTOS LTDA,12559206000135,2023.0,"Obras de Infraestrutura Hídrica (Barragens, Barreiros e Irrigação)",,Obras,240634.52,1.0,,,,,102.66688790504051,,
2026-06-01 06:52:13,PB,2513604,SANTANA DOS GARROTES,22586/2017,2017-03-23,CONTRATO DE REPASSE,848939,2017,2017-12-30,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,302183.88,300000.0,2183.88,300000.0,300000.0,21423.89,155.96,,2183.88,0.0,300350.0,CONSTRUTORA PERFURACAO LTDA,17177202000106,2021.0,Sistema de abastecimento de água - Obras,,Obras,214759.61000000002,1.0,,,,,91.21071083916237,,
2026-06-01 06:52:13,PB,2513604,SANTANA DOS GARROTES,22586/2017,2017-03-23,CONTRATO DE REPASSE,848939,2017,2017-12-30,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,302183.88,300000.0,2183.88,300000.0,300000.0,21423.89,155.96,,2183.88,0.0,300350.0,CONSTRUTORA PERFURACAO LTDA,17177202000106,2023.0,Sistema de abastecimento de água - Obras,,Obras,77194.66,1.0,,,,,102.66688790504051,,
2026-06-01 06:52:13,PA,1503606,ITAITUBA,17899/2017,2017-03-20,CONTRATO DE REPASSE,848941,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,410000.0,400000.0,10000.0,400000.0,400000.0,25632.2,,,10000.0,0.0,,R&J CAMPOS SERVICOS LTDA,10447760000103,2020.0,Sistema de abastecimento de água - Obras,,Obras,356450.93,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,CE,2303600,CATARINA,15128/2017,2017-03-15,CONTRATO DE REPASSE,848945,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,1038892.28,1000000.0,38892.28,1000000.0,1000000.0,30711.15,,,38892.28,0.0,1001100.0,DIMENSAO - SERVICOS DE CONSTRUCOES LTDA,18430506000104,2019.0,Sistema de abastecimento de água - Obras,,Obras,189322.36,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,CE,2303600,CATARINA,15128/2017,2017-03-15,CONTRATO DE REPASSE,848945,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,1038892.28,1000000.0,38892.28,1000000.0,1000000.0,30711.15,,,38892.28,0.0,1001100.0,DIMENSAO - SERVICOS DE CONSTRUCOES LTDA,18430506000104,2020.0,Sistema de abastecimento de água - Obras,,Obras,757883.91,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MA,2102374,CACHOEIRA GRANDE,52729/2017,2017-05-25,CONTRATO DE REPASSE,848949,2017,2017-12-29,Aguardando Prestação de Contas,SIM,2084 - Recursos Hídricos,,250500.0,250000.0,500.0,250000.0,199900.0,,,,500.0,0.0,,D. SALATIEL M. DA SILVA & CIA LTDA,08470582000181,2020.0,Sistema de abastecimento de água - Obras,,Obras,120099.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MA,2102804,CAROLINA,52796/2017,2017-05-25,CONTRATO DE REPASSE,848950,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,250500.0,250000.0,500.0,250000.0,250000.0,35444.81,,,500.0,0.0,,COSTA NETO CONSTRUCOES LTDA,02772763000186,2020.0,Sistema de abastecimento de água - Obras,,Obras,118702.5,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,MA,2102804,CAROLINA,52796/2017,2017-05-25,CONTRATO DE REPASSE,848950,2017,2017-12-29,Prestação de Contas Concluída,NÃO,2084 - Recursos Hídricos,,250500.0,250000.0,500.0,250000.0,250000.0,35444.81,,,500.0,0.0,,COSTA NETO CONSTRUCOES LTDA,02772763000186,2024.0,Sistema de abastecimento de água - Obras,,Obras,118452.67,1.0,,,,,109.82323935882928,,
2026-06-01 06:52:13,SC,4217808,TAIÓ,72492/2017,2017-07-03,CONVENIO,849555,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,570000.0,450000.0,120000.0,450000.0,449921.05,2390.52,637.47,,120000.0,0.0,,MANTOMAC COM DE PECAS E SERVICOS LTDA,79879318000225,2019.0,Trator de esteira,,Equipamentos,569900.0,1.0,,,,,88.66005494099959,,
2026-06-01 06:52:13,SC,4205100,DONA EMMA,67913/2017,2017-06-29,CONVENIO,849558,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,350400.0,350000.0,400.0,350000.0,338627.1,93.1,0.11,,372.9,0.0,,ENGEPECAS EQUIPAMENTOS LTDA.,05063653000303,2020.0,Escavadeira Hidráulica,,Equipamentos,339000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,RS,4306379,DILERMANDO DE AGUIAR,73055/2017,2017-07-07,CONVENIO,849567,2017,2017-12-30,Prestação de Contas Comprovada em Análise,SIM,2029 - Desenvolvimento Regional e Territorial,,137000.0,130000.0,7000.0,130000.0,130000.0,1.46,0.08,,7000.0,0.0,131300.0,SUPER TRATORES MAQUINAS AGRICOLAS LTDA,89800502000100,2020.0,Trator agrícola,,Equipamentos,137000.0,1.0,,,,,86.27970085570173,,
2026-06-01 06:52:13,AM,1301001,CARAUARI,73726/2017,2017-07-13,CONVENIO,849569,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,1022748.58,997803.49,24945.09,997803.49,997803.49,14232.55,355.81,,24945.09,0.0,1025000.0,ADVISOR ASSESSORIA EMPRESARIAL LTDA,30190353000162,2019.0,Pavimentação de Vias,,Obras,197630.98,1.0,984453.85,,,,88.66005494099959,2229.0870463763763,0.37151450772939604
2026-06-01 06:52:13,AM,1301001,CARAUARI,73726/2017,2017-07-13,CONVENIO,849569,2017,2017-12-30,Prestação de Contas Aprovada,NÃO,2029 - Desenvolvimento Regional e Territorial,,1022748.58,997803.49,24945.09,997803.49,997803.49,14232.55,355.81,,24945.09,0.0,1025000.0,ADVISOR ASSESSORIA EMPRESARIAL LTDA,30190353000162,2020.0,Pavimentação de Vias,,Obras,388350.64,1.0,984453.85,,,,86.27970085570173,4501.066138946124,0.750177689824354
